ps_partkey,value
27889,962249.30
102357,962156.16
297239,961981.30
255918,961965.84
64061,961946.28
78050,961741.73
225218,961633.33
362727,961541.65
223615,961465.62
118998,961361.50
83508,961332.75
197345,961321.27
131095,961245.60
270019,961177.00
363795,961165.35
385165,961120.26
51247,960997.10
226391,960958.08
377142,960899.37
252339,960856.96
162296,960687.54
249552,960639.68
69844,960592.52
123800,960547.98
136522,960292.20
208329,960291.75
355194,960248.40
82781,960178.68
389421,960145.28
356639,960144.76
373728,960083.28
114822,959973.18
59391,959899.50
348445,959893.16
306746,959864.96
110650,959784.00
233776,959760.05
183633,959633.46
307314,959622.24
120352,959474.10
306857,959454.24
383114,959449.91
126417,959390.44
241730,959353.69
324964,959043.47
200119,958992.46
355963,958841.42
46179,958653.80
199313,958607.46
2611,958511.20
5524,958441.80
214905,958311.36
135688,958251.75
241352,958249.50
186238,958188.43
394002,958160.88
182006,958114.40
368114,958090.96
31479,958037.26
67814,957989.12
323620,957974.32
348926,957827.23
122012,957798.93
93996,957752.40
210720,957735.28
103892,957708.30
215171,957664.62
150870,957661.60
81197,957554.80
341790,957541.00
297636,957480.84
392688,957460.85
63994,957271.77
334432,957240.00
382285,957229.78
380325,957161.40
86030,957028.29
2362,956971.92
40655,956966.40
325996,956904.00
119774,956895.60
94148,956809.63
369445,956700.16
202122,956674.32
283130,956657.52
168616,956618.46
228937,956608.62
245704,956518.02
186416,956421.18
331034,956417.88
172165,956363.66
18851,956179.56
270729,956112.32
109627,956102.58
365543,956072.83
72927,956047.69
56465,955968.30
188502,955901.40
167442,955864.70
4651,955791.18
163336,955732.18
98753,955556.00
168782,955516.65
222866,955476.56
148923,955420.40
134755,955383.30
120597,955269.36
234371,955194.24
377344,955185.19
31521,955032.48
272706,954998.00
253838,954907.90
252165,954853.55
374098,954845.77
144108,954768.24
369826,954624.00
369856,954617.40
57291,954612.26
45098,954553.32
396731,954510.92
183242,954424.80
288697,954339.54
246296,954297.56
349853,954267.57
155704,954222.96
397273,954179.99
266108,954050.00
17165,954034.30
226685,953901.00
395413,953881.92
339045,953842.44
155032,953754.07
358629,953680.12
338835,953679.42
270301,953630.30
190231,953614.26
73619,953409.45
68706,953377.65
375154,953366.80
25550,953343.30
307113,953292.96
265678,953097.41
617,952986.32
318442,952951.02
307218,952904.95
359879,952803.02
68282,952795.54
379811,952770.60
53823,952717.22
18818,952610.34
135371,952456.71
58738,952443.80
55893,952418.88
387243,952400.37
39325,952075.80
13020,952056.08
37642,951949.80
134319,951849.36
293770,951802.86
144812,951762.84
385379,951756.40
46873,951712.89
248402,951670.32
193505,951649.84
11199,951639.32
363277,951623.70
390558,951612.24
239773,951608.91
189485,951529.80
254186,951526.40
202655,951408.51
321271,951343.36
299627,951258.88
80150,950980.80
40562,950976.36
25346,950855.90
6271,950751.00
310338,950703.04
32092,950608.48
66317,950603.84
190035,950592.00
357370,950510.22
220860,950448.97
48746,950445.44
129082,950427.64
150258,950417.13
126639,950101.35
176512,950084.08
46281,949881.60
352233,949861.60
300463,949833.87
199834,949674.80
269784,949599.36
306963,949586.00
192890,949553.67
266700,949520.39
92797,949495.47
339457,949471.05
166281,949417.92
115033,949290.50
342528,949265.90
320793,949194.36
318589,949139.49
44730,948849.84
169396,948797.78
283974,948773.74
290015,948663.80
65644,948612.24
135151,948578.14
184919,948565.64
194868,948431.80
22449,948298.60
86659,948259.98
44632,948026.38
311536,947744.10
125914,947696.92
399016,947681.37
10258,947607.00
214861,947582.62
176137,947526.40
53338,947487.31
8188,947466.66
239243,947428.82
137602,947314.80
361708,947150.00
152179,947087.68
382180,946924.08
202470,946798.38
271530,946765.53
213624,946750.65
389982,946637.24
299649,946513.02
288435,946506.82
31459,946420.36
263862,946419.18
363699,946386.30
27070,946312.84
185185,946278.64
142995,946255.74
392067,946168.70
301730,946158.88
199239,946149.06
372778,946059.29
40142,946013.34
17117,945976.02
204829,945969.99
199310,945957.90
10222,945867.36
197515,945622.80
310149,945546.14
179645,945539.40
125304,945507.46
108114,945478.00
327401,945356.28
49824,945322.99
86500,945292.80
335258,945116.22
199295,945065.90
251361,945049.60
243817,944923.30
16790,944868.12
156640,944859.36
338516,944828.64
253786,944811.84
333341,944756.47
166140,944712.58
39129,944655.12
335181,944633.14
260532,944586.30
142665,944551.11
349741,944314.42
334475,944193.40
138622,944144.04
250247,943854.12
315813,943785.60
280181,943678.08
366770,943675.41
4415,943609.00
315394,943570.40
328504,943487.16
124201,943329.48
291258,943325.24
388879,943189.20
234252,943057.32
156859,942927.44
285169,942905.12
334658,942830.68
237671,942679.42
215643,942674.16
280814,942674.04
59467,942552.00
204453,942526.72
387745,942517.08
246956,942514.65
104964,942475.64
27023,942450.00
30251,942399.63
203114,941976.96
336451,941902.08
336761,941719.92
331156,941666.28
284498,941546.00
289747,941508.16
234253,941502.44
229695,941403.88
277487,941394.52
253716,941391.36
78627,941391.20
96014,941380.44
351512,941346.90
88810,941298.50
338905,940918.51
359024,940905.00
153941,940816.32
321453,940799.86
47953,940699.33
109035,940566.40
191364,940562.22
311034,940556.89
279008,940515.84
202970,940457.00
49567,940343.25
25538,940296.00
68034,940273.00
2478,940059.12
314477,940050.09
146541,940012.16
308701,940000.42
305524,939967.38
263806,939878.58
4129,939787.24
10475,939711.88
253672,939693.70
221279,939679.00
247327,939598.38
90645,939567.44
77811,939466.58
215134,939376.45
202211,939373.47
228637,939270.24
46493,939143.40
253968,939040.68
100099,938882.34
45543,938879.26
85680,938872.77
214119,938724.86
274248,938593.43
177280,938502.85
24063,938280.20
368606,938271.60
161864,938215.62
238621,938190.46
95252,938180.88
367609,938071.19
262050,938001.28
398818,937957.92
302403,937944.48
187095,937869.40
66718,937869.31
150938,937849.50
184823,937757.34
314669,937672.50
202283,937552.72
338004,937524.62
117061,937523.30
37302,937455.10
250384,937398.57
315701,937349.28
163625,937332.00
149819,937315.35
28743,937310.30
14996,937301.12
172923,937233.78
161786,937076.73
284541,937037.44
310641,936518.40
6888,936499.20
255199,936486.25
284829,936463.67
121169,936422.52
83710,936419.40
128161,936387.54
391176,936384.28
78848,936358.20
103059,936350.80
93449,936331.70
85350,936053.65
3287,936036.42
331742,935911.20
328482,935864.28
238807,935851.00
237331,935717.15
290126,935715.50
15704,935705.10
279407,935662.52
245927,935659.36
37099,935658.24
80253,935603.82
174629,935530.96
359981,935506.26
26635,935479.60
3744,935397.43
128510,935393.84
82281,935372.70
294662,935365.47
185322,935285.40
2980,935278.80
13624,935209.53
108967,935150.04
305809,935110.08
208324,934806.54
144348,934801.28
206116,934753.61
391714,934666.46
360924,934601.20
254473,934573.40
103248,934525.30
269182,934465.04
153131,934452.22
132626,934366.85
379251,934307.21
354370,934216.08
273936,934187.55
196485,933903.54
68953,933858.36
110699,933851.73
66306,933808.59
390667,933745.02
368981,933740.08
313790,933736.24
89997,933615.40
215251,933476.40
755,933285.80
121739,933276.40
171172,933175.60
138360,933162.92
237147,933134.08
293477,933084.24
2450,932876.28
98177,932872.61
241330,932752.56
39401,932742.90
349242,932673.00
67222,932635.08
171787,932563.10
12635,932276.61
330493,932246.86
125161,932237.76
54610,932142.00
272170,932127.86
274324,932068.80
212513,932066.64
226192,931978.04
16460,931961.00
119716,931859.25
369195,931812.57
24134,931810.00
340190,931725.60
345912,931674.80
203752,931538.56
7500,931442.75
82450,931389.03
346489,931388.52
306469,931382.65
328525,931322.61
259425,931308.30
197813,931133.64
345030,931116.06
79741,931073.76
164690,931014.00
64611,930909.06
315713,930901.44
98932,930874.32
233486,930806.70
204029,930774.32
125592,930610.56
105055,930604.96
342740,930554.90
388822,930497.79
67151,930429.05
117175,930379.77
146793,930336.66
364097,930328.96
301809,930319.80
78795,930262.72
272994,930253.52
207273,930127.41
80958,930111.20
349644,930110.72
345944,930073.95
136640,929874.45
338567,929830.44
16824,929731.44
323847,929607.08
297899,929489.34
221211,929483.10
240466,929445.43
129512,929252.86
4458,929247.81
278891,929237.12
100166,929201.13
256556,929065.38
136221,929041.80
222712,929009.25
164611,928884.24
220471,928838.75
31669,928613.92
145189,928446.35
260553,928366.56
20810,928243.89
352081,927987.74
265972,927952.20
322133,927919.28
207418,927859.35
313404,927792.42
380135,927672.05
271751,927666.84
273328,927603.30
309286,927572.40
151872,927500.00
68311,927449.82
54280,927416.04
267300,927295.60
288978,927272.42
189590,927092.40
326110,927086.20
40644,926981.60
380383,926947.17
2,926829.75
221183,926829.56
110201,926714.39
310589,926680.23
24852,926659.16
264499,926502.20
47682,926491.96
93618,926459.28
159412,926412.15
65175,926379.20
171020,926270.50
274697,926123.68
237663,925950.05
143228,925845.12
361225,925814.07
386746,925738.23
224210,925659.84
123141,925644.72
199435,925553.39
38387,925496.14
128636,925379.84
106657,925368.10
30595,925357.44
358535,925232.25
114581,925140.60
247442,925045.48
212454,925019.08
147255,924966.88
399869,924933.96
229706,924798.12
224220,924637.58
184210,924613.72
267666,924450.00
14605,924393.02
252628,924381.90
247621,924379.68
132101,924307.02
29867,924297.00
326623,924283.20
318992,924053.61
342939,924006.60
73685,923965.08
250629,923937.30
244347,923891.98
337648,923866.35
24999,923841.56
249635,923752.64
368940,923573.40
270197,923569.02
367933,923565.18
19411,923479.26
378794,923479.04
320929,923388.79
351171,923363.52
271594,923322.68
397566,923214.00
240935,923131.72
223686,923128.36
304217,922880.39
265511,922870.78
33924,922783.20
146712,922746.00
223489,922729.69
29706,922574.28
307745,922521.60
71735,922506.18
963,922402.66
287300,922314.17
205424,922289.46
291511,922227.63
12293,922220.88
49933,922214.40
81831,922080.00
49322,922076.78
308404,922020.52
324419,921804.96
213422,921471.46
332988,921362.40
115431,921295.56
146669,921280.36
295451,921251.40
111499,921243.41
291733,921167.10
245235,921046.05
56493,920992.00
4635,920869.94
48250,920853.30
343602,920808.00
138224,920785.60
370047,920757.50
303807,920747.52
5944,920744.18
128580,920707.59
239831,920699.87
134604,920596.50
250456,920592.75
299946,920562.30
377979,920553.90
339529,920497.70
270933,920422.80
234569,920404.65
171769,920304.00
182215,920292.75
48892,920292.04
100441,919844.16
399640,919803.44
304184,919732.66
238553,919691.64
306107,919677.20
279637,919552.10
260995,919476.03
253345,919464.70
340181,919390.56
66843,919342.08
120586,919311.14
222655,919309.50
29661,919299.54
112024,919294.46
69286,919254.00
242008,919171.64
299258,919132.50
24445,919015.77
332889,919007.25
197624,918980.93
152455,918894.12
83515,918745.00
118931,918735.92
280460,918684.40
377288,918662.50
218935,918644.68
112241,918637.50
138498,918568.14
174011,918510.37
151181,918369.27
7331,918268.94
188568,918260.75
373241,918252.16
302756,918187.66
388358,918077.94
23170,918060.64
70942,917956.00
186955,917909.76
210383,917830.17
301558,917818.20
239651,917769.60
371007,917673.12
294002,917546.98
354932,917492.64
278357,917464.34
82682,917449.30
103788,917418.46
374711,917402.09
54328,917346.00
48760,917200.07
113168,917160.24
61571,916896.08
357061,916871.36
276995,916755.84
195280,916672.56
97499,916659.33
56912,916594.51
319027,916494.88
194731,916427.18
336078,916390.80
388492,916294.05
208468,916285.20
225421,916236.34
369926,916113.60
319586,915980.00
345597,915975.05
100386,915906.88
223135,915857.92
194880,915726.46
342045,915622.45
198224,915530.52
215358,915444.96
176640,915236.50
99469,915212.76
272093,915129.80
62835,915016.80
395148,914976.72
193721,914789.76
218849,914744.16
82976,914636.78
344952,914520.42
137670,914516.46
196663,914515.11
27222,914498.46
40026,914466.96
393860,914245.10
208212,914238.92
39791,914184.84
133826,914078.52
250940,914032.22
262306,913954.16
392604,913910.40
347666,913857.00
281655,913793.70
69169,913609.80
88324,913550.40
274870,913525.76
245352,913343.85
19504,913329.62
357100,913223.90
385090,913080.09
208234,912976.84
80430,912936.16
79728,912867.86
89732,912847.40
320553,912715.54
257454,912680.53
382936,912625.56
335686,912552.00
122866,912508.38
180271,912486.93
197451,912485.31
88399,912464.28
282817,912451.68
165945,912418.59
195466,912417.57
16966,912371.43
281133,912369.27
43282,912243.39
260975,912158.25
278933,912151.57
76402,911941.72
238156,911941.40
353032,911895.50
228227,911814.02
399813,911712.35
10558,911677.00
226967,911574.41
93059,911568.02
92931,911526.46
249152,911381.34
34888,911371.05
13357,911362.01
119611,911319.04
245516,911283.75
391069,911270.29
376366,911188.74
88434,911114.06
239662,911110.20
11777,911108.88
79452,911073.24
126438,911064.00
170131,911021.16
126226,910983.60
335052,910953.35
54469,910814.80
201152,910764.80
85883,910680.95
386442,910646.82
383130,910642.46
194202,910551.08
342300,910394.52
188583,910232.32
151381,910213.22
9262,910195.56
332770,910189.78
200210,909950.72
227897,909917.55
50672,909897.12
351182,909881.58
308272,909881.49
95048,909840.60
264734,909817.14
75998,909816.03
146264,909681.15
393968,909526.53
381601,909460.59
254322,909342.00
173797,909253.79
256819,909245.40
192730,909183.10
255064,909170.69
18404,909146.88
13438,909114.26
7239,909040.21
18548,909029.20
53809,908878.05
395436,908861.28
339151,908736.00
91028,908596.00
384531,908572.72
305306,908558.60
69858,908401.25
75184,908400.42
46197,908387.90
75091,908384.77
30642,908372.72
98284,908370.08
312168,908357.02
348664,908351.04
67545,908310.90
37543,908205.76
276738,908160.96
215203,908145.49
29684,908138.47
66619,908085.54
389842,908075.41
290568,908013.80
230402,907996.16
146874,907928.16
308297,907797.96
253218,907695.76
119986,907601.43
178670,907285.47
218714,907072.56
330293,907066.56
151918,907026.54
23285,906917.20
53358,906836.96
273268,906782.13
267207,906742.10
48045,906630.60
284294,906424.02
192909,906377.16
261075,906331.80
100018,906330.21
83091,906323.50
91809,906300.18
9298,906263.71
216673,905998.62
345207,905989.86
240653,905894.04
103316,905724.85
318793,905722.60
208463,905716.48
1434,905713.25
286793,905678.75
263962,905393.70
128810,905390.64
176763,905364.18
71011,905347.27
110543,905286.24
127140,905237.90
230491,905217.95
387025,905209.92
318405,905150.88
296215,905064.09
43998,905020.83
285842,904942.00
48311,904862.10
36221,904676.63
24737,904580.37
212759,904514.82
138508,904396.78
368599,904336.08
385231,904311.20
353878,904242.01
62306,904241.88
101372,904219.12
194192,904212.91
221903,904059.20
139741,903976.11
318471,903951.75
4889,903935.90
204980,903871.83
349354,903679.68
65409,903471.93
301663,903466.98
191308,903456.00
242835,903325.16
267363,903298.00
14791,903230.20
250674,903136.22
325857,903082.60
313741,903029.26
396431,902966.00
184134,902815.32
68841,902784.00
311788,902751.42
158217,902748.00
266956,902743.00
112788,902713.12
54149,902621.80
383020,902601.04
223740,902594.34
19213,902591.76
120734,902506.24
44361,902421.52
136338,902404.80
218812,902316.59
342000,902306.40
301614,902289.96
382474,902278.74
202978,902240.46
342641,902212.98
221287,902207.64
81219,902176.08
183822,902172.32
161767,902094.00
106493,902084.04
292509,902042.86
290225,902039.74
7801,902003.76
190946,901983.15
75851,901608.96
352440,901600.92
19861,901565.20
42822,901434.18
376654,901433.60
124735,901360.20
3583,901325.73
83658,901285.77
361152,901265.81
31161,901264.35
79356,901228.59
121285,901168.32
361108,901038.96
209784,900979.97
12660,900973.71
86095,900858.72
334230,900712.82
24239,900690.23
357762,900666.25
168776,900648.48
287737,900606.60
241221,900569.45
70178,900557.43
252964,900534.78
191134,900454.20
313082,900433.80
381224,900409.99
288200,900407.08
318635,900233.49
302171,900225.36
324969,900213.20
127902,900186.72
136733,900147.24
69633,900089.82
68188,900055.08
85585,899932.75
178280,899661.93
181225,899660.51
126134,899624.66
208135,899595.60
142659,899487.60
383806,899479.62
344792,899422.80
69175,899328.64
166484,899254.00
48622,899193.56
228706,899138.90
103145,899046.55
306981,898971.96
399201,898945.50
328916,898942.56
97636,898938.00
236728,898896.00
94861,898855.20
339978,898769.63
287773,898758.90
58596,898724.79
373588,898710.39
24760,898663.80
9644,898445.10
240052,898345.32
260032,898325.75
185297,898222.00
7666,898160.00
50552,898147.98
377466,897882.54
252171,897843.75
32890,897828.81
688,897739.50
137241,897706.80
164896,897603.36
343767,897538.86
294192,897446.55
210446,897362.76
393585,897353.60
160043,897182.63
204528,897171.26
391680,897163.60
98912,897042.40
171255,896976.26
377602,896918.50
5408,896850.00
209588,896732.32
241338,896728.00
285136,896711.88
217396,896667.15
235732,896599.62
121096,896462.49
280532,896424.48
214324,896394.25
312793,896362.36
323692,896280.32
254820,896247.88
13504,896209.16
341870,896190.25
311342,896155.68
202817,896084.80
337776,895997.58
156446,895933.65
158207,895853.25
321040,895849.63
326588,895731.08
145226,895589.24
230531,895587.03
219183,895504.96
152794,895489.66
51237,895477.44
225553,895459.95
354571,895419.00
88521,895362.00
80562,895353.18
179827,895294.89
373099,895270.75
44461,894994.40
156434,894946.56
297034,894862.15
199626,894826.94
271687,894805.44
342287,894520.95
375439,894369.08
382294,894276.67
213446,894161.92
124373,894136.98
149237,894128.17
370898,894015.20
328319,893914.56
99071,893870.12
259151,893839.50
247783,893834.12
34691,893709.50
21681,893538.90
116647,893378.22
271476,893182.50
58464,893070.08
285086,893041.50
182584,893030.40
366438,892881.12
144419,892794.72
65974,892781.92
148541,892772.16
124928,892759.48
254413,892719.33
122822,892633.80
365103,892512.53
58825,892486.02
261943,892412.98
325915,892332.09
211265,892321.87
77936,892221.60
26790,892190.94
56387,892188.22
44092,892052.73
223150,891938.88
171773,891931.35
292703,891639.32
86106,891632.07
324241,891631.52
390081,891603.66
216532,891570.78
235713,891553.49
88830,891470.80
306610,891453.40
198353,891308.72
237713,891169.80
24847,891157.74
124310,891029.66
111862,890966.40
183438,890769.40
259009,890619.08
203410,890612.00
9172,890458.28
380604,890362.84
8394,890164.25
89121,890139.67
168829,890100.90
329989,890072.23
178811,890036.49
200548,890017.38
367277,889948.08
285798,889848.52
257349,889646.16
130172,889574.40
103524,889541.24
266943,889452.90
150602,889372.77
66222,889352.45
356268,889325.40
376257,889253.10
217037,889159.50
233183,888976.48
296460,888954.64
332595,888893.94
234731,888854.61
201428,888796.44
266113,888779.26
176175,888675.77
250997,888675.40
135603,888595.60
94125,888569.30
267685,888533.01
48697,888529.41
16365,888513.00
202662,888367.50
302803,888175.06
87144,888116.52
224158,888074.69
352678,888040.32
233672,887740.80
248938,887692.26
395976,887440.50
55065,887390.60
269793,887340.96
296470,887143.06
251947,887129.10
100293,887042.64
255743,887037.74
183846,887021.07
13924,887003.84
345408,886939.20
377892,886852.42
1594,886800.68
91100,886716.60
193509,886619.82
248825,886475.60
242925,886364.19
313597,886311.70
37275,886232.20
96318,886191.01
120628,886185.00
9948,886178.40
278508,886150.98
253161,886129.79
318242,886112.49
55251,886073.76
2474,886043.04
119726,886040.37
307790,885948.88
80528,885764.34
299991,885709.00
384236,885617.60
12824,885568.08
243871,885560.28
248990,885534.32
132394,885506.15
261295,885342.91
132311,885339.96
11770,885148.58
21540,885102.96
177230,885093.61
387266,884782.44
289458,884755.27
2049,884576.78
280408,884554.98
352831,884355.00
285526,884265.13
350197,884241.05
259335,884223.23
227987,884194.04
366821,884094.48
123917,884040.88
43507,884025.60
84897,883989.75
272324,883984.41
20763,883864.06
195956,883861.94
75442,883819.00
89635,883731.00
341739,883694.56
200327,883670.81
368504,883659.80
207193,883569.87
121370,883504.08
251757,883484.80
320386,883351.00
372934,883308.96
348463,883237.55
200144,883127.43
147509,882971.52
57812,882967.28
33826,882958.82
291304,882903.50
111007,882804.65
355627,882705.78
237220,882593.25
93817,882570.60
326438,882512.84
384191,882489.28
336811,882448.64
81016,882292.29
179153,882252.45
250649,882163.00
127470,882068.10
103738,881952.00
68487,881948.32
78434,881919.25
112297,881899.82
226194,881886.06
267188,881884.49
325136,881628.30
254160,881610.44
391165,881602.50
363205,881579.16
353890,881522.62
75837,881432.37
230112,881228.16
3504,881112.96
266186,881108.03
82789,881072.01
241399,881030.48
340391,880984.78
303209,880957.00
308224,880874.76
70109,880850.70
196761,880768.56
193324,880718.08
399208,880568.55
303466,880509.70
190433,880495.35
37289,880442.75
167328,880423.28
226226,880380.00
388584,880370.46
234072,880335.69
277611,880327.60
59611,880319.65
380356,880308.00
240133,880298.93
18932,880077.80
200580,879962.58
328536,879692.84
196991,879581.29
396181,879536.28
249569,879509.46
371199,879489.40
283739,879431.12
185014,879401.13
65986,879270.64
240740,879166.73
166040,879143.40
152790,879105.00
32669,879088.09
1790,878923.64
14946,878811.00
193602,878708.34
131467,878650.38
275719,878377.92
164733,878328.75
226290,878307.15
136549,878216.36
155853,878153.17
274817,878108.40
268911,878093.40
146746,878026.86
208709,877935.30
217550,877867.34
211470,877831.50
267961,877667.93
124747,877580.52
336269,877539.70
17899,877376.79
29843,877373.98
222212,877356.59
2449,877329.57
75554,877276.26
103242,877274.27
97623,877248.48
6962,877247.36
98885,877240.24
136700,877195.95
396749,877148.64
355905,877104.56
215554,876987.24
135728,876884.48
145758,876810.96
302912,876717.54
18470,876681.85
243195,876523.74
162149,876357.65
233038,876329.08
264272,876322.00
177529,876296.19
67217,876249.60
199670,876242.88
180043,876209.70
101796,876152.58
124473,876043.89
232450,875973.72
174298,875905.20
2647,875889.99
36508,875863.80
130848,875853.33
118577,875675.13
45651,875611.38
221355,875584.00
202756,875568.00
394910,875558.48
92533,875409.99
303739,875342.00
38440,875320.48
269095,875276.64
192718,875253.55
324560,875199.94
239605,875187.45
239564,875177.60
41868,875152.25
172912,875056.36
332076,874891.44
25096,874851.12
67440,874771.52
204484,874679.20
83689,874534.98
382645,874484.10
199464,874481.62
133043,874402.62
213811,874200.60
254648,874186.90
181224,874181.59
334691,874162.40
109997,874120.56
270618,874056.54
289199,874047.16
106925,873988.50
35239,873959.19
76034,873952.64
371189,873946.76
15001,873879.04
235044,873867.60
310614,873851.94
225803,873773.28
20812,873702.83
28104,873699.60
69190,873673.54
296045,873613.36
97331,873555.84
115047,873488.22
352146,873394.35
238259,873378.01
49880,873351.70
13716,873304.11
122237,873130.37
387822,873059.16
150951,873030.72
219405,872914.96
55041,872824.39
284055,872804.90
157290,872755.92
399612,872597.61
357946,872510.72
378844,872380.96
204388,872364.75
389856,872285.40
305918,872254.19
392341,872059.35
46962,871997.60
43218,871939.75
37007,871823.25
21385,871773.83
305478,871768.80
53301,871610.88
71199,871466.64
115395,871389.15
33069,871315.76
126697,871312.05
150053,871241.32
121531,871161.60
333594,871149.24
118107,870988.50
105241,870977.66
364633,870952.94
311777,870945.40
77598,870860.10
61303,870732.72
113278,870727.00
108339,870686.19
160964,870621.12
83960,870594.44
184274,870515.60
51089,870435.90
231121,870346.08
278398,870251.58
389471,870186.24
19691,870107.40
221713,870033.81
155361,870026.56
351874,870016.71
241103,869913.00
36572,869780.66
281554,869737.17
380222,869695.95
263328,869672.23
33494,869668.92
355117,869618.55
354072,869606.24
209031,869551.20
238787,869474.65
184421,869408.08
249684,869361.60
364274,869345.10
2604,869308.90
336383,869269.70
233090,869143.88
332953,869142.46
137859,869011.48
34617,868912.24
160263,868854.34
271148,868840.80
393541,868838.04
51463,868789.22
290109,868765.32
76769,868765.12
288373,868677.78
130599,868568.25
27418,868277.74
365518,868081.13
329810,867736.08
78217,867636.60
356036,867616.93
396543,867522.16
162051,867507.42
72665,867448.80
283020,867414.70
311072,867388.00
369741,867349.70
246187,867276.48
64089,867229.20
9827,867222.18
314365,867166.08
73802,866989.80
54072,866933.87
259825,866753.00
234414,866718.00
61357,866586.86
39999,866541.06
314176,866376.90
42379,866338.22
162354,866316.72
120964,866288.78
159021,866179.72
229693,866136.16
154406,866098.17
254166,866075.28
252492,866065.82
52290,866031.13
55434,865956.15
124845,865899.20
287243,865684.16
391187,865601.10
351824,865387.53
336758,865357.53
13574,865252.52
339491,865248.12
373255,865175.28
47476,865094.45
398598,864913.00
258229,864864.00
98411,864817.87
165133,864770.70
8865,864705.24
329143,864658.08
293802,864623.68
82861,864601.22
301657,864525.66
340147,864416.50
134213,864307.51
196332,864240.81
136111,864182.25
228505,864154.20
219595,864084.00
92811,863954.08
64420,863791.28
327151,863767.29
175704,863745.93
238229,863633.34
211682,863559.21
224306,863507.46
279289,863430.72
137718,863421.00
175149,863403.21
99250,863388.22
397788,863387.56
256014,863317.98
166793,863278.64
352841,863230.63
23619,863218.83
284141,863004.80
80147,862996.14
38229,862974.16
201447,862828.21
254924,862694.25
361434,862659.32
369509,862536.84
215076,862470.24
193287,862439.60
45939,862349.84
334375,862342.36
222558,862200.04
203927,862056.40
296267,861906.55
151901,861794.32
18514,861690.78
359272,861682.05
378803,861531.60
107819,861477.76
107231,861426.36
27219,861387.45
349565,861260.74
53094,861248.19
30553,861162.83
69407,861070.25
311951,860880.93
313466,860817.44
389635,860788.73
343156,860757.50
293937,860732.40
239263,860604.92
181334,860491.04
99848,860436.78
398914,860318.94
6238,860251.29
82276,860112.45
334290,860030.46
48035,859988.36
250538,859943.37
349888,859936.70
260467,859927.86
361202,859918.95
139610,859718.34
306184,859713.75
42075,859662.60
364532,859622.40
29242,859555.84
249408,859290.27
397611,859244.90
110758,859217.70
264573,859207.10
224344,859186.80
147787,859170.06
55395,859165.65
329421,858983.12
53538,858929.05
362683,858786.12
306772,858708.79
336514,858616.71
372869,858558.08
377628,858531.96
149851,858504.66
30858,858314.98
280604,858162.24
215455,858138.24
311492,858078.00
143045,858033.92
138696,857957.28
71918,857896.96
225356,857792.20
16549,857696.73
305391,857693.68
94343,857618.90
166201,857589.38
299343,857514.79
312278,857503.85
127912,857462.76
37055,857393.42
359001,857385.39
348499,857320.03
383217,857311.16
338924,857292.00
31666,857289.50
236166,857220.24
337956,856771.44
248958,856726.16
108188,856609.60
96271,856427.04
203819,856309.16
48823,856301.04
270648,856286.27
237278,856202.76
169266,856107.00
141689,856025.00
243114,855861.92
358412,855819.00
360149,855500.75
236821,855500.00
73634,855315.00
114365,855291.36
206460,855249.28
51726,855201.32
141904,855003.16
128448,854951.67
193898,854904.84
224134,854729.05
129851,854707.48
146948,854539.82
294331,854503.80
362664,854416.63
369382,854284.32
383773,854247.90
38401,854084.70
26724,854037.10
183413,854006.94
186691,853973.55
262287,853945.17
174037,853927.88
166893,853886.42
372775,853875.63
355763,853855.36
181657,853852.10
318818,853820.44
97055,853750.56
30540,853616.25
312260,853499.35
289574,853484.80
94707,853473.05
89068,853403.81
299966,853386.48
157884,853253.52
38839,853203.78
53581,853175.46
371442,853163.08
291274,853104.56
140536,852970.80
11480,852937.10
196772,852862.34
316993,852683.90
279483,852614.40
33991,852389.92
116761,852374.96
373155,852363.82
348297,852213.25
299990,852125.68
4371,852100.50
210363,852041.75
374636,851930.37
208585,851898.60
203514,851779.04
354504,851527.83
373651,851525.40
298409,851417.20
202290,851288.20
4784,851021.42
336680,850881.25
115226,850848.24
381786,850820.11
314515,850796.33
261710,850567.20
195553,850506.66
260530,850402.00
358453,850353.78
239433,850341.96
144303,850275.09
246897,850212.48
236246,850170.60
89,850098.48
31920,850053.17
100402,850019.92
93680,849984.72
294156,849845.88
316643,849819.00
232478,849802.92
30219,849750.20
173625,849377.92
96813,849346.07
343851,849236.40
161410,849120.44
311148,849063.44
263145,849063.18
312255,849032.80
272696,848996.85
249922,848969.55
310784,848865.72
137884,848858.32
173891,848764.96
368954,848713.17
336723,848660.58
31662,848612.38
359559,848560.44
360926,848548.17
115180,848496.64
7297,848420.12
376450,848368.17
375997,848329.76
137401,848318.46
4178,848318.10
363155,848247.45
180750,848245.05
361263,848224.52
397623,848192.50
134729,848150.73
198229,848064.00
29784,847984.80
269853,847978.95
300070,847872.85
16512,847870.08
28751,847847.68
279335,847840.10
165452,847822.19
208734,847739.62
179314,847728.70
373718,847715.88
6558,847691.46
203739,847678.42
291532,847660.00
303643,847633.80
38502,847528.81
60218,847455.00
325809,847390.68
269125,847370.92
62936,847253.84
165412,847197.28
72595,847191.24
321055,847133.49
99195,847105.87
191006,846989.25
303521,846860.33
244972,846850.06
330941,846848.24
133929,846746.52
238497,846740.72
312578,846589.42
360759,846448.20
193926,846428.80
35883,846405.96
227491,846395.81
275280,846332.08
